TIPO_NOM,CLV_DIP,NOM_DIP,PERC_DED,GRAV_NG,GRAV_LOC,GRAV_EST,TOPE_NG,INCIDENCIA,CLV_SALDO,SEC_CALC,TOPE_CLV,TOPE_CANT,TOPE_TIPO,VAL_PAR1_TIPO,VAL_PAR1_DESDE,VAL_PAR1_HASTA,VAL_PAR1_DEC,VAL_PAR1_DEF,VAL_PAR2_TIPO,VAL_PAR2_DESDE,VAL_PAR2_HASTA,VAL_PAR2_DEC,VAL_PAR2_DEF,VAL_PAR3_TIPO,VAL_PAR3_DESDE,VAL_PAR3_HASTA,REDONDEO_IMP,REDONDEO_DATO,FORMULA,FORMULA_PRES,FORMULA_FINI,FORMULA_AVANZADA,IMPRIMIR,APLICA_PENSION,BANDERA_FORMULA,BANDERA_NIVEL,DESC_RECIBOS,DIP_SALDOS,SUMA_RESTA_SALDOS,TRANSACCIONES
@,EFAH,F.A. APORT. EMPLEADO,P,NI,0,0,0,1,0,310,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"IF PARM2=2 THEN RETURNûûIF PARM2 <> 0 AND PARM2 <> """" THEN IMPORTE= PARM1; RETURNûûMES_DESDE= 7ûMES_HASTA= 6ûû*PER_DESDE=""2024"":FMT(MES_DESDE,""R(0)#2"")û*PER_HASTA=""2025"":FMT(MES_HASTA,""R(0)#2"")ûûPER_DESDE=""2025"":FMT(MES_DESDE,""R(0)#2"")ûPER_HASTA=""2026"":FMT(MES_HASTA,""R(0)#2"")ûûIF REG_EMP<AN_EMP.F_INGRESO%>[1,6] > PER_DESDE THEN PER_DESDE= REG_EMP<AN_EMP.F_INGRESO%>[1,6]ûIMPUS=DIPA(""FAHC"",""IM"", PER_DESDE, PER_HASTA)+DIPA(""FAOE"",""IM"", PER_DESDE, PER_HASTA)ûûIMPORTE=DIPA(""FAHC"",""IM"", PER_DESDE, PER_HASTA)+DIPA(""FAOE"",""IM"", PER_DESDE, PER_HASTA)ûDATO= DIPA(""FAHC"",""DA"", PER_DESDE, PER_HASTA)ûûCALL IO_READ(REG_FA,""AN_EMP_MOVTOS"","""",NUM_EMP:""*FA"","""",1,ST_RD)ûIF ST_RD = 0 THENû GOSUB GET_DATOSûEND ELSEû CALL IO_READ(REG_FA,""AN_EMP_MOVTOS_FINI"","""",NUM_EMP:""*"":PARM5-50,"""",1,ST_RD)û IF ST_RD = 0 THENû  GOSUB GET_DATOSû ENDûENDûûRETURNûû**********ûGET_DATOS:û**********û LOCATE ""FAHC"" IN REG_FA<AN_EMP_MOVTOS.CLV_DIP_P%> USING @VM SETTING POS_FA THENû  IMPORTE+= REG_FA<AN_EMP_MOVTOS.IMP_P%, POS_FA>/100û  DATO+= REG_FA<AN_EMP_MOVTOS.DATO_P%, POS_FA>/100û ENDûRETURN",,,1,1,0,1,,,,,
@,PFON,PENSION FONDO DE AHORRO,D,NI,0,,0,1,0,9999,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,IMPORTE=PARM1,,,1,1,0,1,,,,,
@,PAGU,PAGO ANTICIPO DE AGUINALDO,P,NI,0,,0,1,0,10,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,IMPORTE=PARM1,,,1,1,0,1,,PAGU,,,
@,BEFE,BENEFICIO FLEXIBLE,P,GN,0,,0,1,0,90,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"RETURNûûIF PARM2 NE """" AND PARM2 NE 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûûIF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûû*FLAG F.A.û*IF REG_EMP<AN_EMP.SIN_US048%>+0 = 1 THEN RETURNû* ûû$INSERT AN_TIPOSûPERIODICIDAD= REG_TIPO<AN_TIPOS.PERIODICIDAD%>ûûBEGIN CASEû CASE REG_TIPO<AN_TIPOS.PERIODICIDAD%> = ""S""û  PORCENTAJE= 0.00û CASE REG_TIPO<AN_TIPOS.PERIODICIDAD%> = ""Q""û  PORCENTAJE= 13.00û CASE 1û  PORCENTAJE= 13.00ûEND CASEûû*Se calcula el tope exento como el 13% de 10 Salarios MinimosûTOPE_DIA= SAL_MIN*10*13/100*30.4/30ûûSAL_FULL= SDI@*PORCENTAJE/100ûGOSUB TOPEûû*Se calculan los dias trabajadosûIF PARM1 NE 0 AND PARM1 NE """" THENû DIAS_TRA= PARM1ûEND ELSEû DIAS_TRA= DIPM(""PNOR"",""DA"") + DIPM(""@VAC"",""DA"") + DIPM(""SDIA"",""DA"")ûENDûû*obtiene ausentismoûDIAS_AUSE= 0ûFINIPER_EXT=  FECHA(FINIPER,2,""AAAAMMDD"")ûCALL TABLAS_IMSS(""@IMS"", ZONA_ECO, FINIPER_EXT, PORCENTAJE, IMP_TOPE, IMP_TOPE_EXE, FALTAS,INCAPACIDADES, STATUS)ûFOR CONT1= 1 TO COUNT(FALTAS, @VM) + 1û DIAS_AUSE+= DIPC(FALTAS<1,CONT1>, ""TP1"")ûNEXT CONT1ûFOR CONT1= 1 TO COUNT(INCAPACIDADES, @VM) + 1û DIAS_AUSE+= DIPC(INCAPACIDADES<1,CONT1>, ""TP1"")ûNEXT CONT1ûûIF PERIODICIDAD = ""S"" THEN DIAS_AUSE= DIAS_AUSE * 7/(HRT@/HRD@)ûDIAS_TRA-= DIAS_AUSEûûIF DIAS_TRA < 0 THEN DIAS_TRA= 0ûûIMPORTE= DIAS_TRA * SAL_DIAûDATO= DIAS_TRAûûRETURNûû*****ûTOPE:û*****û IF SAL_FULL > TOPE_DIA THENû  SAL_DIA= TOPE_DIAû END ELSEû  SAL_DIA= SAL_FULLû ENDûRETURN",,,1,1,0,1,,,,,
@,AJUS,AJUSTE EN SUELDO,P,GN,1,1,0,1,0,35,N,,,R,0,0,1,0,R,0,0,1,0,O,,,0,0,Importe = PARM2ûDato = PARM1,,,0,1,0,1,,,,,
@,DECR,DESCUENTO CREDENCIAL,D,NI,0,,0,0,1,904,N,,,O,0,0,1,0,R,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,1,1,0,1,,,,,
@,AGME,AGUINALDO M,P,GE,1,,0,0,0,100,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"PUESTO=REG_EMP<AN_EMP.PUESTO%>ûûIF PUESTO=""0133"" OR PUESTO=""0134"" THENûûûûSAL_HORA=((SDI@*30)/8)/12ûûIF TIPO_NOM=""AG"" THENûHORAS=DIPA(""TUBT"",""IM"",""202411"",""202411"")*12ûûEND ELSEûHORAS=DIPA(""TUBT"",""IM"",""202402-"",""202401-"")*12ûENDûPROM=(SAL_HORA*HORAS)/30ûûDATO=DIPM(""@GRA"",""DA"")ûûAHBER=DIPM(""@GRA"",""IM"")ûûif ((PROM*DIPM(""@GRA"",""DA""))-AHBER)<=0 then returnûûIMPORTE=(PROM*DIPM(""@GRA"",""DA""))-AHBERûûENDû",,,1,1,0,1,,AGME,,,
@,VICA,VIDA CARA,P,GN,1,,0,1,0,282,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"RETURNûûIF PARM2+0 <> 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûûRECINTOS= """"û*******************ûRECINTOS<-1>= ""271""û*******************ûûIF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûLOCATE REG_EMP<AN_EMP.RECINTO%> IN RECINTOS USING @FM SETTING POS_REC THEN NULL ELSE RETURNûû*Se calculan los dias trabajadosûIF PARM1 NE 0 AND PARM1 NE """" THENû DIAS_TRA= PARM1ûEND ELSEû DIAS_TRA= DIPM(""PNOR"",""DA"") + DIPM(""@VAC"",""DA"") + DIPM(""SDIA"",""DA"")ûENDûû*obtiene ausentismoûDIAS_AUSE= 0ûFINIPER_EXT=  FECHA(FINIPER,2,""AAAAMMDD"")ûCALL TABLAS_IMSS(""@IMS"", ZONA_ECO, FINIPER_EXT, PORCENTAJE, IMP_TOPE, IMP_TOPE_EXE, FALTAS,INCAPACIDADES, STATUS)ûFOR CONT1= 1 TO COUNT(FALTAS, @VM) + 1û DIAS_AUSE+= DIPC(FALTAS<1,CONT1>, ""TP1"")ûNEXT CONT1ûFOR CONT1= 1 TO COUNT(INCAPACIDADES, @VM) + 1û DIAS_AUSE+= DIPC(INCAPACIDADES<1,CONT1>, ""TP1"")ûNEXT CONT1ûûDIAS_TRA-= DIAS_AUSEûûIMPORTE= DIAS_TRA*SDI@*20/100ûDATO= DIAS_TRA",,,1,1,0,1,,,,,
@,SEVI,SEGURO DE VIDA,D,NI,0,,0,1,0,850,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,1,1,0,1,,,,,
@,I@05,IMPUESTO ESTATAL COAHUILA,E,NI,0,,0,0,0,919,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"/*ûMecánica:û-Obtiene la Base sumando los DIPs definidos en el catálogo maestro cuya clave es igual a la clave de este DIPû-Obtiene la tasa del catálogo CEDO y obtiene el impuesto sobre nominas del empleadoû*/ûû$INSERT AN_CATALOGOSû$INSERT AN_RECINTOSûû*IF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûWRECINTO = REG_EMP<AN_EMP.RECINTO%>ûCALL IO_READ(REG,""AN_RECINTOS"","""",WRECINTO,"""",0,ST)ûIF ST = 0 THENû    ENT.FED = REG<AN_RECINTOS.ENT_FED%>û    IF ENT.FED <>  ""05"" THEN û       RETURNû   END ELSEû      BASE= 0û     *obtiene Baseû     CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",CLV_DIP,"""",1,STATUS)û     FOR CONT1= 1 TO COUNT(REG_CAT<AN_CATALOGOS.CLAVES%>,@VM)+1û IF TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""S"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""s"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = """" THENû  BASE+= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û END ELSEû  BASE-= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û ENDû      NEXT CONT1ûû      TASA= 0û      *obtiene Tasaû      CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",""CEDO"","""",1,STATUS)û      LOCATE CLV_DIP[3,2] IN REG_CAT<AN_CATALOGOS.CLAVES%> USING @VM SETTING POS THENû TASA= REG_CAT<AN_CATALOGOS.CAMPO_3%,POS>û      ENDûû     IMPORTE= BASE * TASA / 100û     DATO= BASEû    ENDûEND",,,1,1,0,1,,,,,
@,SDIN,SEGURO DANOS DE VIVIENDA,D,NI,0,0,0,1,0,689,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"*******************ûIMPORTE_SEG= 15.00û*******************ûû$INSERT AN_TIPOSû$INSERT TDIASûûIF PARM1=0 THEN RETURNûûIF PARM2 NE """" AND PARM2 NE 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûûSUMA_INF= DIPM(""DPIF"",""IM"") + DIPM(""DPIE"",""IM"") + DIPM(""DPIS"",""IM"")ûIF SUMA_INF = 0 THEN RETURNûûBIM_ACT= INT(MES_BASE/2+.9)ûMES_INI= BIM_ACT*2-1ûMES_FIN= BIM_ACT*2ûûACUM_BIM= DIPA(CLV_DIP,""IM"",EJ_FISCAL%:MES_INI , EJ_FISCAL%:MES_FIN)ûûIMPORTE=15û* IMPORTE_SEG - ACUM_BIMûû",,,1,1,0,1,,,,,
@,VALF,VALES FINIQUITO,P,GN,0,0,0,1,0,125,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"IF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûIF PARM2 NE """" AND PARM2 NE 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûû*solo calcular en finiquitoû*LOCATE ""Finiquito"" IN REG_EMP_INCI<AN_EMP_INCI.REFERENCIA%> USING @VM SETTING POS ELSE RETURNûû$INSERT AN_TIPOSû$INSERT TDIASûûDECLARE FUNCTION GET_KARDEXûûPERIODICIDAD= REG_TIPO<AN_TIPOS.PERIODICIDAD%>ûûBEGIN CASEû CASE PERIODICIDAD = ""S""û  PORCENTAJE= 7.50û  û  F_BAJA_INT= DIPC(""PNOR"",""PH"")û  IF F_BAJA_INT = """" THEN F_BAJA_INT= FTERPERû  F_BAJA_EXT= FECHA(F_BAJA_INT,2,""AAAAMMDD"")û  û  IMP_VALE= DIPA(""VALE"",""IM"", F_BAJA_EXT[1,6], F_BAJA_EXT[1,6])û  IF IMP_VALE > 0 THENû   FLAG_PAGO= 1û   F_INI_EXT= F_BAJA_EXT[1,6]:""01""û   F_FIN_EXT= F_BAJA_EXT[1,6]:TDIAS< F_BAJA_EXT[5,2]>û  END ELSEû   FLAG_PAGO= 0û   IF MES_BASE+0 = 1 THENû    F_INI_EXT= EJ_FISCAL%-1:""1201""û    F_FIN_EXT= EJ_FISCAL%-1:""1231""û   END ELSEû    F_INI_EXT= EJ_FISCAL%:FMT(MES_BASE-1,""R(0)#2""):""01""û    F_FIN_EXT= EJ_FISCAL%:FMT(MES_BASE-1,""R(0)#2""):TDIAS<MES_BASE-1>û   ENDû  ENDû CASE PERIODICIDAD = ""Q""û  PORCENTAJE= 10.00û CASE 1û  PORCENTAJE= 10.00ûEND CASEûûSAL_DIA= SDI@*PORCENTAJE/100ûû*Se calculan los dias trabajadosûDIAS_TRA= 0ûIF PARM1 NE 0 AND PARM1 NE """" THENû DIAS_TRA= PARM1ûEND ELSEû BEGIN CASEû  CASE REG_TIPO<AN_TIPOS.PERIODICIDAD%> = ""Q""û   *días considerando retardosû   *DIAS_TRA= DIPM(""PNOR"",""DA"") + DIPM(""@VAC"",""DA"") + DIPM(""SDIA"",""DA"")û   û   *días sin retardosû   HRS_TURNO= HRD@û   IF HRS_TURNO <= 0 THEN HRS_TURNO= 8û   DIAS_TRA= DIPM(""PNOR"",""DA"") + DIPM(""@VAC"",""DA"") + DIPC(""RTRD"",""TP1"") * 1/HRS_TURNO * 1/60û  CASE 1û   *DIAS_TRA= DIPA(""PNOR"",""DA"",PER, PER) + DIPA(""@VAC"",""DA"", PER, PER) + DIPA(""SDIA"",""DA"", PER, PER)û   IF FLAG_PAGO = 0 THENû    IF REG_EMP<AN_EMP.F_INGRESO%> > F_INI_EXT THEN F_INI_EXT= REG_EMP<AN_EMP.F_INGRESO%>û    IF F_BAJA_EXT < F_FIN_EXT THEN F_FIN_EXT= F_BAJA_EXTû    û    DIAS_TRA= F_FIN_EXT[7,2] - F_INI_EXT[7,2] + 1û   ENDû   IF F_BAJA_EXT > F_FIN_EXT THEN DIAS_TRA+= F_BAJA_EXT[7,2]û END CASEûENDûû*obtiene ausentismoûDIAS_AUSE= 0ûFINIPER_EXT=  FECHA(FINIPER,2,""AAAAMMDD"")ûûIF REG_TIPO<AN_TIPOS.PERIODICIDAD%> = ""Q"" THENû CALL TABLAS_IMSS(""@IMS"", ZONA_ECO, FINIPER_EXT, PORCENTAJE, IMP_TOPE, IMP_TOPE_EXE, FALTAS,INCAPACIDADES, STATUS)û FOR CONT1= 1 TO COUNT(FALTAS, @VM) + 1û  BEGIN CASEû   CASE REG_TIPO<AN_TIPOS.PERIODICIDAD%> = ""Q""û    DIAS_AUSE+= DIPC(FALTAS<1,CONT1>, ""TP1"")û   CASE 1û    *DIAS_AUSE+= DIPA(FALTAS<1,CONT1>,""DA"",PER, PER)û  END CASEû NEXT CONT1ûû FOR CONT1= 1 TO COUNT(INCAPACIDADES, @VM) + 1û  BEGIN CASEû   CASE REG_TIPO<AN_TIPOS.PERIODICIDAD%> = ""Q""û    DIAS_AUSE+= DIPC(INCAPACIDADES<1,CONT1>, ""TP1"")û   CASE 1û    *DIAS_AUSE+= DIPA(INCAPACIDADES<1,CONT1>,""DA"",PER, PER)û  END CASEû NEXT CONT1ûEND ELSEû IF FLAG_PAGO = 0 THENû  DIAS_AUSE= GET_KARDEX(NUM_EMP,F_INI_EXT,F_FIN_EXT,""FA"")<4> + GET_KARDEX(NUM_EMP,F_INI_EXT,F_FIN_EXT,""IN"")<4>û ENDû DIAS_AUSE+= GET_KARDEX(NUM_EMP,F_BAJA_EXT[1,6]:""01"",F_BAJA_EXT,""FA"")<4> + GET_KARDEX(NUM_EMP,F_BAJA_EXT[1,6]:""01"",F_BAJA_EXT,""IN"")<4>ûENDûûDIAS_TRA-= DIAS_AUSEûû*IF DIAS_TRA < 0 THEN DIAS_TRA= 0ûûIMPORTE= SAL_DIA*DIAS_TRAûDATO= DIAS_TRA",,,1,1,0,1,,,,,
@,DVAD,VALES DESPENSA PERIODO ANTERIOR,D,NI,0,,0,0,0,500,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,"IMPORTE=DIPM(""VADA"",""IM"")",,,1,1,0,1,,DVAD,,,
@,DISN,DESCUENTO SINDICAL,D,NI,0,0,0,1,0,770,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,0,1,0,1,,,,,
@,I@31,IMPUESTO ESTATAL YUCATAN,E,NI,0,,0,0,0,932,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"/*ûMecánica:û-Obtiene la Base sumando los DIPs definidos en el catálogo maestro cuya clave es igual a la clave de este DIPû-Obtiene la tasa del catálogo CEDO y obtiene el impuesto sobre nominas del empleadoû*/ûû$INSERT AN_CATALOGOSû$INSERT AN_RECINTOSûû*IF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûWRECINTO = REG_EMP<AN_EMP.RECINTO%>ûCALL IO_READ(REG,""AN_RECINTOS"","""",WRECINTO,"""",0,ST)ûIF ST = 0 THENû    ENT.FED = REG<AN_RECINTOS.ENT_FED%>û    IF ENT.FED <>  ""31"" THEN û       RETURNû   END ELSEû      BASE= 0û     *obtiene Baseû     CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",CLV_DIP,"""",1,STATUS)û     FOR CONT1= 1 TO COUNT(REG_CAT<AN_CATALOGOS.CLAVES%>,@VM)+1û IF TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""S"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""s"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = """" THENû  BASE+= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û END ELSEû  BASE-= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û ENDû      NEXT CONT1ûû      TASA= 0û      *obtiene Tasaû      CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",""CEDO"","""",1,STATUS)û      LOCATE CLV_DIP[3,2] IN REG_CAT<AN_CATALOGOS.CLAVES%> USING @VM SETTING POS THENû TASA= REG_CAT<AN_CATALOGOS.CAMPO_3%,POS>û      ENDûû     IMPORTE= BASE * TASA / 100û     DATO= BASEû    ENDûEND",,,1,1,0,1,,,,,
@,ORPF,iNGRESO PROPIO O FEDERAL,X,NI,0,,0,1,0,500,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
FQ,PAL5,PENSION ALIMENTICIA,D,NI,0,,0,0,0,99999,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,"BASE= SUM(REG_MOVTO<AN_EMP_MOVTOS.IMP_P%>) / 100ûûFONDO=DIPM(""@ISP"",""IM"")+DIPM(""@IMS"",""IM"")+DIPM(""@ILI"",""IM"")+DIPM(""CFAH"",""IM"")+DIPM(""EFAH"",""IM"")+(DIPM(""IFAH"",""IM"")/2)+DIPM(""FALT"",""IM"")ûVALES=DIPM(""VALX"",""IM"")ûûBASE =BASE-FONDO-VALESûûIMPORTE =BASE*PARM1",,,1,1,0,1,,,,,
@,PCG3,PERMISO POR FUNERAL,P,GN,0,,0,1,0,33,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"*IF PARM2 NE """" AND PARM2 NE 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûû*IMPORTE= SDI@ * PARM1ûDATO= PARM1",,,1,1,0,1,,,,,
@,I@16,IMPUESTO ESTATAL MICHOACAN,E,NI,0,,0,0,0,923,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"/*ûMecánica:û-Obtiene la Base sumando los DIPs definidos en el catálogo maestro cuya clave es igual a la clave de este DIPû-Obtiene la tasa del catálogo CEDO y obtiene el impuesto sobre nominas del empleadoû*/ûû$INSERT AN_CATALOGOSû$INSERT AN_RECINTOSûû*IF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûWRECINTO = REG_EMP<AN_EMP.RECINTO%>ûCALL IO_READ(REG,""AN_RECINTOS"","""",WRECINTO,"""",0,ST)ûIF ST = 0 THENû    ENT.FED = REG<AN_RECINTOS.ENT_FED%>û    IF ENT.FED <>  ""16"" THEN û       RETURNû   END ELSEû      BASE= 0û     *obtiene Baseû     CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",CLV_DIP,"""",1,STATUS)û     FOR CONT1= 1 TO COUNT(REG_CAT<AN_CATALOGOS.CLAVES%>,@VM)+1û IF TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""S"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""s"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = """" THENû  BASE+= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û END ELSEû  BASE-= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û ENDû      NEXT CONT1ûû      TASA= 0û      *obtiene Tasaû      CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",""CEDO"","""",1,STATUS)û      LOCATE CLV_DIP[3,2] IN REG_CAT<AN_CATALOGOS.CLAVES%> USING @VM SETTING POS THENû TASA= REG_CAT<AN_CATALOGOS.CAMPO_3%,POS>û      ENDûû     IMPORTE= BASE * TASA / 100û     DATO= BASEû    ENDûEND",,,1,1,0,1,,,,,
@,I@28,IMPUESTO ESTATAL TAMAULIPAS,E,NI,0,,0,0,0,931,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"/*ûMecánica:û-Obtiene la Base sumando los DIPs definidos en el catálogo maestro cuya clave es igual a la clave de este DIPû-Obtiene la tasa del catálogo CEDO y obtiene el impuesto sobre nominas del empleadoû*/ûû$INSERT AN_CATALOGOSû$INSERT AN_RECINTOSûû*IF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûWRECINTO = REG_EMP<AN_EMP.RECINTO%>ûCALL IO_READ(REG,""AN_RECINTOS"","""",WRECINTO,"""",0,ST)ûIF ST = 0 THENû    ENT.FED = REG<AN_RECINTOS.ENT_FED%>û    IF ENT.FED <>  ""28"" THEN û       RETURNû   END ELSEû      BASE= 0û     *obtiene Baseû     CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",CLV_DIP,"""",1,STATUS)û     FOR CONT1= 1 TO COUNT(REG_CAT<AN_CATALOGOS.CLAVES%>,@VM)+1û IF TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""S"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""s"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = """" THENû  BASE+= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û END ELSEû  BASE-= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û ENDû      NEXT CONT1ûû      TASA= 0û      *obtiene Tasaû      CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",""CEDO"","""",1,STATUS)û      LOCATE CLV_DIP[3,2] IN REG_CAT<AN_CATALOGOS.CLAVES%> USING @VM SETTING POS THENû TASA= REG_CAT<AN_CATALOGOS.CAMPO_3%,POS>û      ENDûû     IMPORTE= BASE * TASA / 100û     DATO= BASEû    ENDûEND",,,1,1,0,1,,,,,
@,I@26,IMPUESTO ESTATAL SONORA,E,NI,0,,0,0,0,929,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"/*ûMecánica:û-Obtiene la Base sumando los DIPs definidos en el catálogo maestro cuya clave es igual a la clave de este DIPû-Obtiene la tasa del catálogo CEDO y obtiene el impuesto sobre nominas del empleadoû*/ûû$INSERT AN_CATALOGOSû$INSERT AN_RECINTOSûû*IF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûWRECINTO = REG_EMP<AN_EMP.RECINTO%>ûCALL IO_READ(REG,""AN_RECINTOS"","""",WRECINTO,"""",0,ST)ûIF ST = 0 THENû    ENT.FED = REG<AN_RECINTOS.ENT_FED%>û    IF ENT.FED <>  ""26"" THEN û       RETURNû   END ELSEû      BASE= 0û     *obtiene Baseû     CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",CLV_DIP,"""",1,STATUS)û     FOR CONT1= 1 TO COUNT(REG_CAT<AN_CATALOGOS.CLAVES%>,@VM)+1û IF TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""S"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""s"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = """" THENû  BASE+= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û END ELSEû  BASE-= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û ENDû      NEXT CONT1ûû      TASA= 0û      *obtiene Tasaû      CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",""CEDO"","""",1,STATUS)û      LOCATE CLV_DIP[3,2] IN REG_CAT<AN_CATALOGOS.CLAVES%> USING @VM SETTING POS THENû TASA= REG_CAT<AN_CATALOGOS.CAMPO_3%,POS>û      ENDûû     IMPORTE= BASE * TASA / 100û     DATO= BASEû    ENDûEND",,,1,1,0,1,,,,,
NQ,AYHO,TELETRABAJO,P,NI,0,,0,1,0,10,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,IMPORTE=PARM1,,,1,1,0,1,,,,,
@,AYCO,AYUDA DE COLEGIATURA,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,1,1,0,1,,,,,
@,AHYO,TELETRABAJO,P,NI,0,,0,1,0,0,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,,,,0,1,0,0,,,,,
